"Author","Title","Year","Publication","DOI"
"Juan Shu, Bowei Xi, Yu Li, Fan Wu, Charles Kamhoua, and Jianzhu Ma","Understanding Dropout for Graph Neural Networks","2022","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3487553.3524725"
"Hao Zhang, Ashutosh Pandey, and De Liang Wang","Low-Latency Active Noise Control Using Attentive Recurrent Network","2023","Audio, Speech and Lang. Proc. 31 (2023)","https://doi.org/10.1109/TASLP.2023.3244528"
"Dongmei Xing, Guoliang Xu, Bingtao Li, and Ii Jiang","Study on classification of mass spectrometry data based on traditional chinese medicine experiments","2020","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3369985.3370035"
"Zhihao Zhang, Jun Wang, Shengjie Li, Lei Jin, Hao Wu, Jian Zhao, and Bo Zhang","Review and Analysis of RGBT Single Object Tracking Methods: A Fusion Perspective","2024","Multimedia Comput. Commun. Appl. 20, 8, Article 259 (August 2024), 27 pages","https://doi.org/10.1145/3651308"
"Yaxiu Sun, Minhui Wang, Jianhong Xiang, Lihong Hao, Rui Sun, and Yaruo Wu","Asymmetric Residual Transformer for Hyperspectral Image Classification Using Limited Training Samples","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3638682.3638693"
"Xiaoqing Han, Yanlong Zhen, Yujuan Chu, Xuemei Li, Jie Fan, Menggen Jin, Hailan Tian, and Lei Huo","Research on Land Use Classification Based on Remote Sensing Technology","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3702879.3702882"
"Yichen Yang, Ningning Pan, Wen Zhang, Chao Pan, Jacob Benesty, and Jingdong Chen","Interference-Controlled Maximum Noise Reduction Beamformer Based on Deep-Learned Interference Manifold","2024","Audio, Speech and Lang. Proc. 32 (2024)","https://doi.org/10.1109/TASLP.2024.3485551"
"Mixing Zhou and Zhaoxin Geng","LSPR spectrometer integrated software system: advanced data processing algorithms for biosensing","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3665689.3665746"
"Xucheng Zhou, Yuwen Liu, Lianyong Qi, Xiaolong Xu, Wanchun Dou, Xuyun Zhang, Yang Zhang, and Xiaokang Zhou","GLFNet: Global and Local Frequency-domain Network for Long-term Time Series Forecasting","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3627673.3679579"
"Shashank Sheshar Singh, Samya Muhuri, Shivansh Mishra, Divya Srivastava, Harish Kumar Shakya, and Neeraj Kumar","Social Network Analysis: A Survey on Process, Tools, and Application","2024","Surv. 56, 8, Article 192 (August 2024), 39 pages","https://doi.org/10.1145/3648470"
"Philipp Henzler, Valentin Deschaintre, Niloy J. Mitra, and Tobias Ritschel","Generative modelling of BRDF textures from flash images","2021","Graph. 40, 6, Article 284 (December 2021), 13 pages","https://doi.org/10.1145/3478513.3480507"
"Shaghayegh Roohi, Elisa D. Mekler, Mikke Tavast, Tatu Blomqvist, and Perttu Hämäläinen","Recognizing Emotional Expression in Game Streams","2019","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3311350.3347197"
"Diana Carolina Duque-Montoya and Claudia Isaza","Automatic Ecosystem Identification Using Psychoacoustical Features","2018","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3243250.3243251"
"Vivekraj V. K., Debashis Sen, and Balasubramanian Raman","Video Skimming: Taxonomy and Comprehensive Survey","2019","Surv. 52, 5, Article 106 (September 2020), 38 pages","https://doi.org/10.1145/3347712"
"Yulong Cao, Chaowei Xiao, Benjamin Cyr, Yimeng Zhou, Won Park, Sara Rampazzi, Qi Alfred Chen, Kevin Fu, and Z. Morley Mao","Adversarial Sensor Attack on LiDAR-based Perception in Autonomous Driving","2019","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3319535.3339815"
"Peng Tao, Shuting Zhong, Yuan Zhong, and Qingmei Chen","Study on Fast Identification Methodology of Peach Kernel, Almond and Plum Kernel","2023","Association for Computing Machinery, New York, NY, USA, Article 2","https://doi.org/10.1145/3604078.3604080"
"Inzamamul Alam, Muhammad Shahid Muneer, and Simon S. Woo","UGAD: Universal Generative AI Detector utilizing Frequency Fingerprints","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3627673.3680085"
"Seema Chaudhary, Sangeeta Kakarwal, and Chitra Gaikwad","Feature Selection: Filter Methods for Classification of Indian Musical Instruments","2022","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3484824.3484881"
"Abdurhman Albasir, Kshirasagar Naik, and Ricardo Manzano","Toward Improving the Security of IoT and CPS Devices: An AI Approach","2023","","https://doi.org/10.1145/3497862"
"Jason Lines, Sarah Taylor, and Anthony Bagnall","Time Series Classification with HIVE-COTE: The Hierarchical Vote Collective of Transformation-Based Ensembles","2018","Knowl. Discov. Data 12, 5, Article 52 (October 2018), 35 pages","https://doi.org/10.1145/3182382"
"Ahmad Lawal, Yingjie Yang, Nathanael L Baisa, and Hongmei He","Uncertainty-Aware Reservoir Permeability Prediction using Gaussian Processes Regression and NMR Measurements","2025","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3704137.3704145"
"Zhuohuang Zhang, Yong Xu, Meng Yu, Shi-Xiong Zhang, Lianwu Chen, Donald S. Williamson, and Dong Yu","Multi-Channel Multi-Frame ADL-MVDR for Target Speech Separation","2021","Audio, Speech and Lang. Proc. 29 (2021)","https://doi.org/10.1109/TASLP.2021.3129335"
"Wenju Zhang, Zhewei Liang, Xin Chen, Lei Xin, Baozhen Shan, Zhigang Luo, and Ming Li","ChimST: An Efficient Spectral Library Search Tool for Peptide Identification from Chimeric Spectra in Data-Dependent Acquisition","2019","Comput. Biol. Bioinformatics 18, 4 (July-Aug. 2021)","https://doi.org/10.1109/TCBB.2019.2945954"
"Shima Shafiee, Abdolhossein Fathi, and Ghazaleh Taherzadeh","SPPPred: Sequence-Based Protein-Peptide Binding Residue Prediction Using Genetic Programming and Ensemble Learning","2022","Comput. Biol. Bioinformatics 20, 3 (May-June 2023)","https://doi.org/10.1109/TCBB.2022.3230540"
"Changtao Li, Feiran Yang, and Jun Yang","A Two-Stage Approach to Quality Restoration of Bone-Conducted Speech","2023","Audio, Speech and Lang. Proc. 32 (2024)","https://doi.org/10.1109/TASLP.2023.3337988"
"Tianyue Zheng, Zhe Chen, Jun Luo, Lin Ke, Chaoyang Zhao, and Yaowen Yang","SiWa: see into walls via deep UWB radar","2021","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3447993.3483258"
"Mrinmoy Bhattacharjee, Prasanna Mahadeva S. R., and Prithwijit Guha","Exploration of Speech and Music Information for Movie Genre Classification","2024","Multimedia Comput. Commun. Appl. 20, 8, Article 241 (August 2024), 19 pages","https://doi.org/10.1145/3664197"
"Selen Gecgel, Caner Goztepe, and Gunes Karabulut Kurt","Jammer Detection based on Artificial Neural Networks: A Measurement Study","2019","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3324921.3328788"
"Shaloo Rakheja","A materials- and devices-centric approach to neuromorphic computing","2025","Association for Computing Machinery, New York, NY, USA, Article 130","https://doi.org/10.1145/3676536.3697133"
"Haoyu Bian, Bin Guo, Sicong Liu, Yasan Ding, Shanshan Gao, and Zhiwen Yu","UbiHR: Resource-efficient Long-range Heart Rate Sensing on Ubiquitous Devices","2024","ACM Interact. Mob. Wearable Ubiquitous Technol. 8, 4, Article 163 (December 2024), 26 pages","https://doi.org/10.1145/3699771"
"Yang Ai, Zhen-Hua Ling, Wei-Lu Wu, and Ang Li","Denoising-and-Dereverberation Hierarchical Neural Vocoder for Statistical Parametric Speech Synthesis","2022","Audio, Speech and Lang. Proc. 30 (2022)","https://doi.org/10.1109/TASLP.2022.3182268"
"Kai Bai, Chunhao Wang, Mathieu Desbrun, and Xiaopei Liu","Predicting high-resolution turbulence details in space and time","2021","Graph. 40, 6, Article 200 (December 2021), 16 pages","https://doi.org/10.1145/3478513.3480492"
"Zhaokui Li, Zihui Jiang, Yuexin Yang, and Wei Li","Attention-Based Subdomain Adaptation Network for Hyperspectral Image Classification","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3647649.3647665"
"Aiki Sakaguchi, Renjie Wu, and Sei-ichiro Kamata","Fundus Image Classification for Diabetic Retinopathy Using Disease Severity Grading","2019","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3326172.3326198"
"Etienne Thuillier, Craig T. Jin, and Vesa Välimäki","HRTF Interpolation Using a Spherical Neural Process Meta-Learner","2024","Audio, Speech and Lang. Proc. 32 (2024)","https://doi.org/10.1109/TASLP.2024.3361377"
"Zhong-Qiu Wang","USDnet: Unsupervised Speech Dereverberation via Neural Forward Filtering","2024","Audio, Speech and Lang. Proc. 32 (2024)","https://doi.org/10.1109/TASLP.2024.3445120"
"Deyun Lyu, Zhenya Zhang, Paolo Arcaini, Xiao-Yi Zhang, Fuyuki Ishikawa, and Jianjun Zhao","SpectAcle: Fault Localisation of AI-Enabled CPS by Exploiting Sequences of DNN Controller Inferences","2025","Softw. Eng. Methodol. 34, 4, Article 110 (May 2025), 35 pages","https://doi.org/10.1145/3705307"
"Chamath Amarasinghe and Nimesha Ranasinghe","Digital Food Sensing and Ingredient Analysis Techniques to Facilitate Human-Food Interface Designs","2024","Surv. 57, 1, Article 6 (January 2025), 39 pages","https://doi.org/10.1145/3685675"
"Prasun Chandra Tripathi and Soumen Bag","An Attention-Guided CNN Framework for Segmentation and Grading of Glioma Using 3D MRI Scans","2022","Comput. Biol. Bioinformatics 20, 3 (May-June 2023)","https://doi.org/10.1109/TCBB.2022.3220902"
"Shiyu Dai, Haibin Wu, Jiarong Li, Yuji Iwahori, and Aili Wang","Enhanced LiDAR Data Classification through Spectrum Transformer Networks","2025","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3708568.3708593"
"Garima Sharma, Karthikeyan Umapathy, and Sridhar Krishnan","Time-Frequency Scattergrams for Biomedical Audio Signal Representation and Classification","2023","Audio, Speech and Lang. Proc. 32 (2024)","https://doi.org/10.1109/TASLP.2023.3332544"
"James Ghawaly, Aaron Young, Dan Archer, Nick Prins, Brett Witherspoon, and Catherine Schuman","A Neuromorphic Algorithm for Radiation Anomaly Detection","2022","Association for Computing Machinery, New York, NY, USA, Article 22","https://doi.org/10.1145/3546790.3546815"
"Alexander Wißmann, Steffen Zeiler, Robert M. Nickel, and Dorothea Kolossa","Whodunit: Detection and Attribution of Synthetic Images by Leveraging Model-specific Fingerprints","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3643491.3660280"
"Chenggang Zhang, Jinjiang Liu, Hao Li, and Xueliang Zhang","Neural Multi-Channel and Multi-Microphone Acoustic Echo Cancellation","2023","Audio, Speech and Lang. Proc. 31 (2023)","https://doi.org/10.1109/TASLP.2023.3282103"
"Xin Li, Hongbo Wang, Zhe Chen, Zhiping Jiang, and Jun Luo","UWB-Fi: Pushing Wi-Fi towards Ultra-wideband for Fine-Granularity Sensing","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3643832.3661889"
"Sukanya Randhawa, Guntaj Randhawa, Olena Sivak, Johannes Zech, Maria Martin, Alexander Zipf, and Yuze Li","Multiscale Multifeature Vision Learning for Scalable and Efficient Wastewater Treatment Plant Detection using Hi-Res Satellite Imagery and OSM","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3615900.3628772"
"Samah Ali Alazani and C. Namarta Mahender","Rule Based Question Generation for Arabic Text: Question Answering System","2022","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3484824.3484882"
"Jingyuan Wang, Ze Wang, Jianfeng Li, and Junjie Wu","Multilevel Wavelet Decomposition Network for Interpretable Time Series Analysis","2018","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3219819.3220060"
"Toru Nakashika, Tetsuya Takiguchi, and Yasuo Ariki","Voice conversion using RNN pre-trained by recurrent temporal restricted boltzmann machines","2015","Audio, Speech and Lang. Proc. 23, 3 (March 2015)","https://doi.org/10.1109/TASLP.2014.2379589"
"Weiyi Zhang, Qiwu Wu, and Yanli Chu","Transformer for Hyperspectral Image Classification based on Multi-feature Learning","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3591156.3591164"
"Soumyadeep Paty, Arindam Biswas, Sonia Djebali, Guillaume Guerard, and Supreeti Kamilya","IoT-Enabled Methane Monitoring and LSTM-Based Forecasting System for Enhanced Safety in Underground Coal Mining","2025","Internet Things 6, 1, Article 4 (February 2025), 29 pages","https://doi.org/10.1145/3703460"
"Yongqi Cai, Xiaoyu Ma, and Xiaohong Wang","Quantitative analysis of cement raw materials composition by laser-induced breakdown spectroscopy based on iPLS feature band selection","2025","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3704558.3707063"
"Lin Lin, Ning Li, Gaoming Lei, Wei Qin, Lixin Liang, and Lu Shen","Big Data Analysis and Mining For People's Livelihood Appeal","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3624288.3624293"
"Lisa-Marie Vortmann","Attention-driven Interaction Systems for Augmented Reality","2019","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3340555.3356088"
"Syahidah N. Zulkifli, Herlina A. Rahim, and Nurul A. M. Subha","Emerging IoT-Spectroscopy Methods for Targeted Water Pollutants in Household Point-of-Use (POUs) Environments","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3639592.3639614"
"Nils L. Westhausen, Rainer Huber, Hannah Baumgartner, Ragini Sinha, Jan Rennies, and Bernd T. Meyer","Reduction of Subjective Listening Effort for TV Broadcast Signals With Recurrent Neural Networks","2021","Audio, Speech and Lang. Proc. 29 (2021)","https://doi.org/10.1109/TASLP.2021.3126931"
"Vicky Zilvan, Ana Heryana, Asri Rizki Yuliani, Dikdik Krisnandi, R. Sandra Yuwana, and Hilman F Pardede","Front-end Based Robust Speech Recognition Methods: A Review","2022","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3489088.3489121"
"Philippe Gonzalez, Tommy Sonne Alstrøm, and Tobias May","Assessing the Generalization Gap of Learning-Based Speech Enhancement Systems in Noisy and Reverberant Environments","2023","Audio, Speech and Lang. Proc. 31 (2023)","https://doi.org/10.1109/TASLP.2023.3318965"
"Sally Sijie Song","Deep Monochromatic Metal Artifact Reduction for Computed Tomography","2022","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3506651.3506653"
"Ziyi Xu, Ziyue Zhao, and Tim Fingscheidt","Coded Speech Quality Measurement by a Non-Intrusive PESQ-DNN","2023","Audio, Speech and Lang. Proc. 31 (2023)","https://doi.org/10.1109/TASLP.2023.3317574"
"Wenbin Jiang and Kai Yu","Speech Enhancement With Integration of Neural Homomorphic Synthesis and Spectral Masking","2023","Audio, Speech and Lang. Proc. 31 (2023)","https://doi.org/10.1109/TASLP.2023.3271151"
"Bing Yang, Hong Liu, and Xiaofei Li","Learning Deep Direct-Path Relative Transfer Function for Binaural Sound Source Localization","2021","Audio, Speech and Lang. Proc. 29 (2021)","https://doi.org/10.1109/TASLP.2021.3120641"
"Chatchai Wangwiwattana, Xinyi Ding, and Eric C. Larson","PupilNet, Measuring Task Evoked Pupillary Response using Commodity RGB Tablet Cameras: Comparison to Mobile, Infrared Gaze Trackers for Inferring Cognitive Load","2018","ACM Interact. Mob. Wearable Ubiquitous Technol. 1, 4, Article 171 (December 2017), 26 pages","https://doi.org/10.1145/3161164"
"Xiaoqing Gu, Cong Zhang, and TongGuang Ni","A Hierarchical Discriminative Sparse Representation Classifier for EEG Signal Detection","2020","Comput. Biol. Bioinformatics 18, 5 (Sept.-Oct. 2021)","https://doi.org/10.1109/TCBB.2020.3006699"
"Honghua Chen, Zhiqi Li, Mingqing Wei, and Jun Wang","Geometric and Learning-Based Mesh Denoising: A Comprehensive Survey","2023","Multimedia Comput. Commun. Appl. 20, 3, Article 85 (March 2024), 28 pages","https://doi.org/10.1145/3625098"
"Sai Manoj Pudukotai Dinakarrao, Axel Jantsch, and Muhammad Shafique","Computer-aided Arrhythmia Diagnosis with Bio-signal Processing: A Survey of Trends and Techniques","2019","Surv. 52, 2, Article 23 (March 2020), 37 pages","https://doi.org/10.1145/3297711"
"Charles Ramey, Sarah Krichbaum, Arianna Mastali, Jodie Lin, Thad Starner, and Melody Jackson","Detecting Canine Mastication: A Wearable Approach","2023","Association for Computing Machinery, New York, NY, USA, Article 6","https://doi.org/10.1145/3565995.3566043"
"Vimal Kakaraparthi, Qijia Shao, Charles J. Carver, Tien Pham, Nam Bui, Phuc Nguyen, Xia Zhou, and Tam Vu","FaceSense: Sensing Face Touch with an Ear-worn System","2021","ACM Interact. Mob. Wearable Ubiquitous Technol. 5, 3, Article 110 (Sept 2021), 27 pages","https://doi.org/10.1145/3478129"
"Joon-Young Yang and Joon-Hyuk Chang","VACE-WPE: Virtual Acoustic Channel Expansion Based on Neural Networks for Weighted Prediction Error-Based Speech Dereverberation","2021","Audio, Speech and Lang. Proc. 30 (2022)","https://doi.org/10.1109/TASLP.2021.3133190"
"Zebin Zhao, Nan Yang, and Shulin Yang","Research on Noise Processing Methods of Speech Recognition in Noisy Environment","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3573428.3573693"
"Takahiro Fukumori, Taito Ishida, and Yoichi Yamashita","RISC: A Corpus for Shout Type Classification and Shout Intensity Prediction","2024","Audio, Speech and Lang. Proc. 32 (2024)","https://doi.org/10.1109/TASLP.2024.3473302"
"Morten Kolbæk, Zheng-Hua Tan, Søren Holdt Jensen, and Jesper Jensen","On Loss Functions for Supervised Monaural Time-Domain Speech Enhancement","2020","Audio, Speech and Lang. Proc. 28 (2020)","https://doi.org/10.1109/TASLP.2020.2968738"
"Megan Caruso","A Multimodal Understanding of the Eye-Mind Link","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3678957.3688617"
"Ahsan Abdullah, Amir Hussain, and Imtiaz Hussain Khan","Predicting Obesity Using Longitudinal Near Infra-Red Spectroscopy (NIRS) Data","2017","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3093241.3093286"
"Guoliang Mu","The application of artificial intelligence AI technology in painting material texture and visual depth reproduction","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3685088.3685189"
"Jisung Kim and Byungjeong Lee","MCRepair: Multi-Chunk Program Repair via Patch Optimization with Buggy Block","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3555776.3577762"
"Hui Wang, Josef Kittler, Mark Gales, Rob Cooper, Maurice Mulvenna, Wing Ng, Yang Hua, Richard Gault, Abbas Haider, and Guanfeng Wu","MVRMLM 2024: Multimodal Video Retrieval and Multimodal Language Modelling","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3652583.3660001"
"Stefano Chioccarello, Arthur Sluÿters, Alberto Testolin, Jean Vanderdonckt, and Sébastien Lambot","FORTE: Few Samples for Recognizing Hand Gestures with a Smartphone-attached Radar","2023","ACM Hum.-Comput. Interact. 7, EICS, Article 179 (June 2023), 25 pages","https://doi.org/10.1145/3593231"
"Atilim Güneş Baydin, Lei Shao, Wahid Bhimji, Lukas Heinrich, Lawrence Meadows, Jialin Liu, Andreas Munk, Saeid Naderiparizi, Bradley Gram-Hansen, Gilles Louppe, Mingfei Ma, Xiaohui Zhao, Philip Torr, Victor Lee, Kyle Cranmer, Prabhat, and Frank Wood","Etalumis: bringing probabilistic programming to scientific simulators at scale","2019","Association for Computing Machinery, New York, NY, USA, Article 29","https://doi.org/10.1145/3295500.3356180"
"Neil Walkinshaw, Michael Foster, José Miguel Rojas, and Robert M. Hierons","Bounding Random Test Set Size with Computational Learning Theory","2024","ACM Softw. Eng. 1, FSE, Article 112 (July 2024), 23 pages","https://doi.org/10.1145/3660819"
"Yingluo Song, Aili Wang, Shiyu Dai, Haibin Wu, and Yuji Iwahori","Multiple Attention-Guided Neural Architecture Search for Hyperspectral Image Classification","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3577164.3577181"
"Heming Wang and DeLiang Wang","Towards Robust Speech Super-Resolution","2021","Audio, Speech and Lang. Proc. 29 (2021)","https://doi.org/10.1109/TASLP.2021.3054302"
"Junchi Yan, Hongteng Xu, and Liangda Li","Modeling and Applications for Temporal Point Processes","2019","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3292500.3332298"
"Hui Zhang, Chuan Wang, Nenglun Chen, Jue Wang, and Wenping Wang","Skin Textural Generation via Blue-noise Gabor Filtering based Generative Adversarial Network","2020","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3394171.3413637"
"Muhammed P.V. Shifas, Cătălin Zorilă, and Yannis Stylianou","End-to-End Neural Based Modification of Noisy Speech for Speech-in-Noise Intelligibility Improvement","2021","Audio, Speech and Lang. Proc. 30 (2022)","https://doi.org/10.1109/TASLP.2021.3126947"
"Dhruv Verma, Ian Ruffolo, David B. Lindell, Kiriakos N. Kutulakos, and Alex Mariakakis","ChromaFlash: Snapshot Hyperspectral Imaging Using Rolling Shutter Cameras","2024","ACM Interact. Mob. Wearable Ubiquitous Technol. 8, 3, Article 132 (September 2024), 31 pages","https://doi.org/10.1145/3678582"
"Shuguo Jiang and Sen Jia","A 3D Lightweight Siamese Network for Hyperspectral Image Classification with Limited Samples","2022","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3497623.3497646"
"Xiaohuai Le, Tong Lei, Kai Chen, and Jing Lu","Inference Skipping for More Efficient Real-Time Speech Enhancement With Parallel RNNs","2022","Audio, Speech and Lang. Proc. 30 (2022)","https://doi.org/10.1109/TASLP.2022.3190738"
"Han Han, Vincent Lostanlen, and Mathieu Lagrange","Learning to Solve Inverse Problems for Perceptual Sound Matching","2024","Audio, Speech and Lang. Proc. 32 (2024)","https://doi.org/10.1109/TASLP.2024.3393738"
"Toru Nakashika and Kohei Yatabe","Gamma Boltzmann Machine for Audio Modeling","2021","Audio, Speech and Lang. Proc. 29 (2021)","https://doi.org/10.1109/TASLP.2021.3095656"
"Xian Zhang, Zhongcheng Wu, Liyang Xie, Yong Li, Fang Li, and Jun Zhang","Multi-Path Siamese Convolution Network for Offline Handwritten Signature Verification","2022","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3512850.3512854"
"Serena Liu and Jonathan Chan","Testing the Effectiveness of CNN and GNN and Exploring the Influence of Different Channels on Decoding Covert Speech from EEG Signals: CNN and GNN on Decoding Covert Speech from EEG Signals","2021","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3486713.3486733"
"Pantip Piyatadsananon, Apinya Boonrang, and Tanakorn Sritarapipat","Application of vegetation indices in enhancing the classification accuracy of high-resolution images from UAV for cassava fields in Thailand","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3678599.3678605"
"Xiang Li, Yazhou Zhang, Prayag Tiwari, Dawei Song, Bin Hu, Meihong Yang, Zhigang Zhao, Neeraj Kumar, and Pekka Marttinen","EEG Based Emotion Recognition: A Tutorial and Review","2022","Surv. 55, 4, Article 79 (April 2023), 57 pages","https://doi.org/10.1145/3524499"
"Haiyan Hu, Qianyi Huang, and Qian Zhang","BabyNutri: A Cost-Effective Baby Food Macronutrients Analyzer Based on Spectral Reconstruction","2023","ACM Interact. Mob. Wearable Ubiquitous Technol. 7, 1, Article 15 (March 2023), 30 pages","https://doi.org/10.1145/3580858"
"Abdul Qayyum, Imran Razzak, M. Tanveer, and Moona Mazher","Spontaneous Facial Behavior Analysis Using Deep Transformer-based Framework for Child–computer Interaction","2023","Multimedia Comput. Commun. Appl. 20, 2, Article 43 (February 2024), 17 pages","https://doi.org/10.1145/3539577"
"Xunqi Cao, Yan Li, Kun Yu, and Yongchao Zhang","Multimodal industrial gearbox fault diagnosis based on vibration signals and infrared thermal imaging","2025","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3704558.3707100"
"Zengrui Jin, Mengzhe Geng, Jiajun Deng, Tianzi Wang, Shujie Hu, Guinan Li, and Xunying Liu","Personalized Adversarial Data Augmentation for Dysarthric and Elderly Speech Recognition","2023","Audio, Speech and Lang. Proc. 32 (2024)","https://doi.org/10.1109/TASLP.2023.3323888"
"Chengyu Han, Song Wang, Haiming Sun, Zhenming Zhang, and Weiyao Xu","Cross modal human action recognition based on kernel manifold alignment","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3672919.3672951"
"Andreas Leibetseder, Manfred Jürgen Primus, Stefan Petscharnig, and Klaus Schoeffmann","Real-Time Image-based Smoke Detection in Endoscopic Videos","2017","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3126686.3126690"
"Kuang Yuan, Mohamed Ibrahim, Yiwen Song, Guoxiang Deng, Robert A. Nerone, Suvendra Vijayan, Akshay Gadre, and Swarun Kumar","ToMoBrush: Exploring Dental Health Sensing Using a Sonic Toothbrush","2024","ACM Interact. Mob. Wearable Ubiquitous Technol. 8, 3, Article 139 (September 2024), 27 pages","https://doi.org/10.1145/3678505"
"Mohsen Hassanpourghadi, Rezwan A. Rasul, and Mike Shuo-Wei Chen","A Module-Linking Graph Assisted Hybrid Optimization Framework for Custom Analog and Mixed-Signal Circuit Parameter Synthesis","2021","Des. Autom. Electron. Syst. 26, 5, Article 38 (September 2021), 22 pages","https://doi.org/10.1145/3456722"
"Yi-Yang Ding, Hao-Jian Lin, Li-Juan Liu, Zhen-Hua Ling, and Yu Hu","Robustness of Speech Spoofing Detectors Against Adversarial Post-Processing of Voice Conversion","2021","Audio, Speech and Lang. Proc. 29 (2021)","https://doi.org/10.1109/TASLP.2021.3124420"
"Yangchen Fu, Bingbing He, Yufeng Zhang, Jingying Zhu, Zhiyao Li, and Xun Lang","Improved Super-harmonic Imaging of Ultrasound Contrast Agents Based on ICEEMDAN","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3644116.3644134"
"Barlian Henryranu Prasetio, Muhammad Nabil Aljufri, Dahnial Syauqy, and Edita Rosana Widasari","Stressed Speech Recognition Using Smartphone and Embedded Device Integration","2023","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3626641.3626682"
"Fan Xu, Zhigao Shang, Qihui Wu, Xiaofei Zhang, Zebin Lin, and Shuning Shao","MUFNet: Toward Semantic Segmentation of Multi-spectral Remote Sensing Images","2022","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3508259.3508265"
"Thao Nguyen, Tiara Torres-Flores, Changhyun Hwang, Carl Edwards, Ying Diao, and Heng Ji","GLaD: Synergizing Molecular Graphs and Language Descriptors for Enhanced Power Conversion Efficiency Prediction in Organic Photovoltaic Devices","2024","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3627673.3680103"
"Dhani Ruhela, Madhavan Prasanna, and Aaditya Saxena","Predicting Protein Folding on Intel's Data Center GPU Max Series Architecture (PVC)","2025","IEEE Press","https://doi.org/10.1109/SCW63240.2024.00128"
"Rong Gu and Haozheng Yuan","Exploring Online Learning Status Based on EEG Data Analysis","2025","Association for Computing Machinery, New York, NY, USA","https://doi.org/10.1145/3708394.3708420"
"Leonardo Gabrielli, Stefano Tomassetti, Stefano Squartini, Carlo Zinato, and Stefano Guaiana","A Multi-Stage Algorithm for Acoustic Physical Model Parameters Estimation","2019","Audio, Speech and Lang. Proc. 27, 8 (August 2019)","https://doi.org/10.1109/TASLP.2019.2914530"
"Guangyang Zhou, Shaahin Filizadeh, Zesan Liu, Hongmin Meng, Xueying Zhuge, Shu Huang, and Zhenan Xu","Single-Ended Fault Detection Scheme Using ANN for MTDC Systems","2024","Association for Computing Machinery, New York, NY, USA, Article 29","https://doi.org/10.1145/3630138.3630444"
